Mass,RT,SXT-col-ck-1,SXT-col-ck-2,SXT-col-ck-3,SXT-col-7d+13c6-phe-1,SXT-col-7d+13c6-phe-2,SXT-col-7d+13c6-phe-3,SXT-col-2d+13c6-phe-1,SXT-col-2d+13c6-phe-2,SXT-col-2d+13c6-phe-3
758.5238,4.22,65834.42305,63285.31854,68764.36393,31252.13667,12983.30103,24947.0595,20245.05481,21350.18729,20485.37884
297.9754,1.43,83793.69723,41492.26036,52600.15314,12607.66061,11767.84071,22061.45927,57179.46299,27026.18137,79137.26557
382.138,2.44,8310.037745,15234.55888,10241.80754,18545.26123,15778.79998,15389.21233,12377.64597,21830.7779,58775.62611
438.0798,0.95,1,1,1,15549.88614,32641.88486,37941.17468,1,1,718.7570845
1082.6325,5.26,39857.21316,49429.02507,40738.1808,41495.26772,28737.72514,39713.82045,41685.19858,41417.44743,35356.1552
460.2017,16.38,57241.3405,46195.92196,58994.46431,43117.22905,1,17292.87331,52126.07193,51039.53196,55671.05781
354.1526,2.44,22655.174,21528.95112,32841.51292,12629.20416,17064.33172,1,29551.3661,22771.64826,26433.46433
824.4466,14.78,1,1,1,1,1,1,75304.31373,72514.17131,69209.64023
340.1182,3.91,1,1,1,29799.8792,31914.06297,35873.30925,1,15064.9854,25260.93666
334.1258,4.55,29270.23285,24853.51866,17215.33223,39944.65908,43473.13985,48486.18629,1,1,1
532.1533,4.04,21817.40103,44591.49962,34340.07537,42072.23873,30822.29755,34359.90696,48153.74103,60508.94568,53233.47918
591.2224,4.81,19277.49533,5992.175034,18272.82108,39337.60209,41699.76393,58535.36302,37421.14159,51609.99058,41100.38188
756.2693,4.08,1,12264.56296,1,60725.83686,5532.810882,1,78961.09093,88506.39155,8138.873084
238.0691,5.72,55433.56978,53104.52916,52274.32471,31705.06688,22720.88036,25685.1205,21119.74335,19774.06057,24063.23182
607.2625,16.7,66569.27211,78316.15211,76022.22887,32271.45009,36545.63425,35975.04255,23984.23693,22740.36212,21845.58231
812.2493,5.56,97983.59879,24658.48488,91052.59522,51903.18226,84640.85706,13592.80286,54191.83329,30513.71216,39136.04649
370.1808,16.94,29444.50771,48221.39474,48101.13642,44045.5841,28256.06909,28783.10279,65064.99742,66320.90744,56080.1806
409.0625,2.03,40080.7377,44627.68029,46621.74711,7242.045926,9356.852239,17005.85064,48227.35787,26668.86455,19587.89715
357.2121,15.2,19030.41176,3493.938113,12862.02658,1,11186.21244,1,1,1,1
484.2148,4.96,14265.94828,12299.19861,13158.11594,22327.34726,1,17933.80015,35827.95781,41303.77679,38651.14037
480.1716,5.22,1,1,1,19071.35947,1,1,43549.70825,72480.41649,26721.65775
451.169,1.85,1,1,8074.274312,51030.48601,66486.78854,7010.731132,78687.56307,56632.39637,61996.37305
520.3124,12.96,1,1,1,1,1,1,45412.95587,36910.46714,45354.36008
824.4474,14.41,1,65999.51688,78132.496,44976.31255,1,1,1,1,1
813.2851,13.16,1,1,1,1,1,1,1135.677794,17811.69702,1
1084.1556,5.49,38006.17434,41965.05818,42359.87029,61686.01569,60478.77058,62080.15916,54691.16861,58179.10733,58831.57813
1045.3082,6.82,710.7949902,1,1,77841.47629,73056.79041,68840.23707,72910.92164,66965.3346,61882.13017
649.1068,7.34,49890.67317,49436.87391,46224.276,32187.70387,31924.81851,34754.96082,45430.60536,50563.6636,64450.03558
540.2689,15.8,41253.28334,29130.89985,25026.77954,24564.18564,41494.31164,36007.47015,22532.85493,27868.45432,28555.52586
183.0681,6.55,44052.17315,40228.19858,42042.56446,47012.27404,35484.95534,50730.54963,26087.12213,29594.0957,27863.22017
962.0582,2.73,42400.09706,62273.9275,58183.2102,77103.56006,97463.75399,110184.7433,72325.8411,74155.22524,82636.55389
817.2218,12.27,8606.763663,71678.334,13212.53087,9598.66504,5600.825534,11147.37751,50617.04291,45881.54803,44255.09955
183.0386,4.25,1,1,1,53584.46764,49955.21167,49715.49735,16929.68334,29058.38659,39426.77887
870.1725,4.26,54328.33017,55765.53941,54357.40202,25481.77756,30904.01243,28173.65195,36023.67439,36895.99314,38552.03096
735.4141,6.72,52382.90863,81233.20356,66723.60979,46036.22101,27610.55203,34601.6583,45588.12723,47090.60197,73730.93858
196.1463,10.87,55863.79077,52519.92622,51397.76783,38208.4072,18578.40222,26620.44715,17110.2115,14513.01175,16791.68306
307.0653,0.95,62677.49973,49691.31344,62134.95379,57741.24902,34506.63892,20602.72702,31819.97747,19200.6846,836.5550158
522.0739,6.75,69589.58849,32117.9238,63990.6314,8797.905897,10233.85978,9142.305761,22697.25564,12746.65873,21443.40256
368.1915,4.05,44926.09404,43500.33286,43373.59045,19074.61946,16897.08798,18059.71554,19897.9982,20912.81494,27201.49362
964.2528,6.24,1,1,1,21664.66576,30730.40434,28532.15953,68072.54989,48856.11193,47918.57357
660.226,3.35,1,1,1,1,1,1,45887.31088,46280.23934,26179.86084
366.1526,4.18,29804.77638,22153.13665,1,30234.94463,27149.15612,34944.45242,22764.85868,1,1
536.1883,5.68,31750.62118,28373.28069,32700.48613,51160.63684,47143.47471,46530.12545,26761.69468,35040.55584,36263.50892
1004.4614,12.64,1,1,3380.858129,102647.9373,62715.24074,76184.32129,1,838.7850967,1
714.237,6.1,19883.78547,1,1,18082.86339,56588.95166,46272.44314,1,10402.7834,31818.20144
565.3005,13.26,41354.0969,26685.11555,33086.13191,1,1,1,25797.56003,28506.34634,29411.53511
130.9435,21.47,40121.25586,41092.7408,49130.31099,50792.56402,44175.99826,39752.82584,44407.69088,47632.49652,42761.1055
583.0511,3.16,48828.70243,84889.96023,58571.80251,19524.93756,26002.95582,20939.79906,38148.84103,54174.24144,80755.23126
986.251,3.54,47169.28317,38841.69377,45252.89425,34735.26933,43607.70699,33545.06022,40435.50252,40190.11741,25374.36976
448.2226,10.57,11101.26053,8468.467082,5679.243665,1,1518.965784,1,1,1597.760627,3296.371028
177.0386,5.97,26321.47826,19899.58719,23856.48941,25887.65854,23937.44359,20870.95598,20541.97958,9145.515329,8644.967729
358.0893,5.87,3607.565796,4477.244094,6487.45248,26987.48987,56312.29494,40006.69311,3089.601494,3416.230811,4383.949775
521.2052,9.84,1,1,1,62245.36096,63927.23125,63235.04391,3795.174458,6097.147416,2812.067577
647.4155,13.99,10038.23512,16574.51693,17709.12204,1,1,1,18802.11872,23502.72622,29780.75354
602.4489,16.38,60410.24611,55244.19868,55426.36947,44311.74115,7543.709305,22239.59867,44736.94816,37236.34986,42998.92267
506.0631,3.29,62648.93745,58113.32643,63120.07784,27390.93729,12294.48372,5546.367826,49651.54894,34177.44428,38006.10119
528.1149,4.68,667.0433933,1,1167.125838,51808.18616,50350.76714,49603.44056,28208.50424,24518.37421,17375.02003
186.0793,8.39,56842.93986,53172.81523,52862.0474,47325.47105,53764.98757,51727.89282,31175.03634,36188.96197,35345.51202
708.2443,5.73,1,1,1,80287.48777,62500.29241,40796.578,11605.84922,23739.82469,37922.50727
966.6026,14.4,1,7013.155213,3297.471093,46886.70366,29920.46063,38227.01376,1,1,1
667.4588,17.87,49709.89709,50229.28531,68729.35868,35112.50605,26806.3114,23566.87176,40364.74431,41770.94355,31566.64463
280.2037,12.74,3591.696256,5127.125739,4778.883049,10469.52077,26513.90069,18587.38499,5826.850474,6426.548383,6314.269471
948.284,3.93,32875.77673,13691.93488,23370.2329,1,28149.16711,26305.42168,1,31705.90396,13895.55679
728.0862,3.95,69745.78762,59309.01145,74262.25916,32246.62334,36377.16324,33467.49579,70060.15291,43627.78691,51074.52707
318.1284,5.22,16745.38644,15645.7032,11549.16296,27250.18289,20191.47929,30820.78884,37102.06715,36196.55216,34143.10526
846.2511,4.04,1,1,1,58539.72512,54698.07855,61055.64406,26360.05052,18387.78664,28527.9448
614.1768,6.69,46707.91697,62987.49585,56468.44497,56846.812,56969.63206,50983.31892,54924.7753,54726.89692,60051.81233
180.042,5.47,24799.85961,21217.27084,20715.69219,36740.09969,37018.36387,33200.95347,60493.25343,47097.70307,31429.21874
386.0846,2.33,1,23425.7378,16377.28419,15657.20888,72788.68211,54974.1637,1,33616.93396,32369.53617
901.4193,4.4,70415.936,44673.07456,57690.48967,44245.04325,1,14673.83119,22634.32436,15286.98952,17209.96299
693.2796,11.84,64656.72489,36352.88419,55788.30094,32319.33329,47983.12603,35498.65444,34912.49569,36014.32414,35274.65933
646.4177,14.95,12017.85004,11108.40416,13243.31668,7410.079491,17301.35325,19040.4559,1,7672.902543,7631.067846
957.2216,3.96,7851.401324,1,10954.33697,28369.93359,69836.96149,52481.73413,13523.23628,6618.029647,3802.720099
681.1724,11.72,43438.10091,22000.34319,34209.07594,38038.09626,82704.0849,70926.41638,6096.696813,3961.731866,1
191.0582,5.73,43102.43621,42301.03441,37270.15543,23554.33493,29539.70027,24840.20405,43635.00424,41212.21121,53863.84965
300.2651,15.41,33007.90526,22729.76335,25328.18552,28176.28744,27698.1465,19396.05264,25253.3875,31415.66613,26617.7894
498.0289,3.53,36427.69474,45531.48852,50375.51797,34179.74413,31821.69509,22645.99163,46521.76642,45400.28393,47767.79573
527.2126,3.6,1,1,1,59344.98418,39268.90417,60229.13694,34685.17914,37574.15089,33075.0743
169.0373,6.51,2192.458813,1844.287834,1,21567.29221,26698.8431,15993.92831,1,1,1
307.1211,5.06,1,5129.436316,6189.373208,48847.95768,59499.02583,50012.15091,7860.733778,8246.619859,1
1005.7211,14.86,61320.59897,62437.66784,54406.10241,68943.47579,64297.92861,66917.90425,36711.49565,55881.46484,66658.78179
649.0242,4.18,15419.91659,18139.66028,17740.69917,1,1,1,6694.440657,14502.75831,22303.73737
981.521,19.19,55860.04391,60494.60443,51384.63854,26114.50008,10996.0431,9697.6122,80408.87153,87969.09203,83548.03531
964.1519,5.49,26336.5038,26973.04188,27347.9514,64921.7862,74867.84956,69330.3729,41921.91326,43231.87827,47441.12906
705.1864,3.46,2373.472881,1309.336943,1,70344.93763,87364.14875,84816.16589,25215.17876,40559.7675,27711.54351
504.4019,16.49,22777.05751,29093.37522,29714.54337,17582.96886,1,1,49923.098,67219.2577,62486.68311
748.1904,2.59,1,1,1,16714.3636,1,18996.22234,45462.08651,56890.47002,49578.32579
610.3104,15.85,64954.58219,61787.93293,61046.07393,45480.29263,1,19809.24444,1,1,1
388.1006,4.22,35823.2826,31997.04329,37528.69982,1,1,1,22326.27756,26418.35895,12707.97301
674.0955,4.09,11314.97989,14738.34078,5346.478101,21190.16209,19055.7764,23933.29596,24420.93879,34796.49072,27684.95015
406.0252,1.44,49510.3561,41366.19391,42818.83661,1,1,1,23823.5108,22268.88246,15076.03174
937.2138,3.98,94006.77846,115611.7753,78656.35496,47024.69556,48482.19861,55173.15781,73178.71865,48845.98439,86018.16707
180.0634,5.43,22734.73179,26636.16235,24822.69481,38431.49048,34222.08939,41545.97461,24122.76101,35506.24626,30958.84203
449.1301,4.17,48480.50007,21736.76192,32082.16521,6897.641078,11149.88834,5775.54043,15928.66508,17319.19638,16028.00856
621.1079,7.43,21550.64485,75724.66756,57140.69932,41731.55833,43592.51793,36702.69188,18397.22573,37455.768,58421.17426
690.2314,3.03,1,1,1,2120.723798,1,1866.219144,52365.03486,52027.70438,37421.77629
338.2449,15.72,47553.6354,31939.25721,49036.29485,49286.08563,49916.67177,55187.1747,19913.52573,24001.60756,15231.08559
416.106,5.72,26736.33522,32574.09557,30758.32685,28778.8652,40351.75881,33994.74764,28624.25838,39602.46499,52672.94929
364.136,4.62,57305.78302,56000.29915,55973.14147,31986.94239,33527.17017,35631.50259,28400.19386,48021.32616,55456.28912
636.1624,3.84,31983.42305,32787.95574,22214.06853,57643.2031,64686.29696,56099.1474,46250.71129,77163.77744,56019.08737
726.2568,3.55,3654.779934,2809.823456,1,58196.19202,56708.13259,58753.70359,28235.34989,1,36961.73702
338.0852,1.23,37202.66131,31028.89207,34704.8793,27045.32739,24091.61126,48459.61174,26595.35988,29934.27482,43106.80737
512.1983,4.85,19039.00307,14406.11409,22410.67875,24960.93331,21785.2509,31572.56205,52717.24153,59821.39859,54939.03064
499.0295,3.71,1,1,1,21322.69555,31123.35118,26010.14042,1,15868.93985,42340.54424
437.0935,4.18,23249.64983,27779.24764,24529.15759,57233.56143,59978.00139,57830.69404,15199.0751,17706.59575,28526.64581
568.2361,2.79,51860.40794,67479.29157,69634.21746,2075.590554,10549.89445,15256.98621,41759.44188,37791.62467,6863.535217
675.3943,5.81,54327.18962,70542.51938,63562.54161,66792.43286,56986.70219,65035.205,25982.99556,33284.32807,53218.26501
534.1723,4.13,44797.03959,43526.38797,29896.62296,34283.62431,40927.83698,32032.28506,18235.97071,16111.7034,20752.92762
315.1291,1.46,57062.42371,54227.74181,53118.61481,7130.616081,9209.664748,8147.393539,39870.64567,34248.593,45418.44116
692.1937,5.16,41404.41233,34847.80156,38232.40401,21223.69586,13031.17866,12441.94615,37266.06242,37329.01862,27999.25945
599.4245,5.88,67942.81404,65235.84801,63737.94931,39150.76738,15510.55083,25886.35445,12296.50138,15545.83228,13476.28185
454.2158,1.24,1,1,1,66495.80388,56130.38461,45506.45786,1,1,1
594.4006,17.54,1,1,1,29678.29463,27195.22546,26542.08111,58155.13317,69747.08059,43036.2102
285.0508,16.46,9945.608492,6081.048709,9181.340301,50760.36378,33282.78497,31786.21085,4754.101443,11315.49785,1673.865939
675.0947,6.24,1,1,2383.530665,42928.94967,33988.93211,37354.16001,77696.26216,66416.84829,53324.37762
500.1281,2.32,42229.53752,40619.99325,50286.54791,61654.59364,44884.82138,53613.66757,48453.73334,64460.73547,55134.13498
444.1597,5.67,1,1,1,28804.38813,41593.59011,34459.09212,1,4067.865178,1
187.0632,5.97,60915.88487,32532.32958,39851.03227,40033.72102,35723.78789,28243.35716,29560.58772,25788.08668,23360.77749
367.0663,4.07,1969.027443,4118.995103,1,43216.47305,52994.64029,50611.02836,2369.350648,1557.414098,1
467.1825,7.98,9029.744793,14344.79816,15138.8359,59679.35794,69546.95899,63559.68227,19576.7925,32043.54011,30820.25577
369.2427,16.59,39965.06782,45542.61395,42948.76246,12601.78422,1,1,1,1,1
730.2895,2.76,42495.48079,49149.15497,40993.48458,44891.3371,45078.67839,41082.03005,36572.90464,66263.20139,71561.663
487.3,3.87,41249.55511,45247.61456,44594.07694,26398.43807,19210.39159,24423.80379,43268.21927,37347.33375,41503.48122
578.2865,4.76,4361.624714,3648.982887,4471.11344,23909.94771,18550.17833,26572.58828,46233.13787,59878.17645,42932.34894
466.1959,7.47,22137.66336,30280.64477,30470.91298,46502.63472,54016.16324,49963.68885,5328.714745,7798.921341,12304.06273
401.0992,1.15,6289.658182,16514.43854,17794.73335,39437.00944,61967.35843,67997.44731,24989.49111,38639.31892,27657.16784
280.0977,5.86,20392.03996,34986.14317,22534.76261,66253.03575,66606.73009,35103.83017,29702.26949,16293.03016,42411.46393
488.1331,5.98,45443.74833,34914.04318,41006.87802,66587.53538,96554.23442,86199.50451,27323.64815,23519.11588,15189.02629
402.13,12.67,13367.49687,17785.89793,1,1122.110886,31360.9874,21715.03037,22723.45163,25917.77848,17114.68046
260.029,4.86,19102.65592,17961.93182,21469.77784,23797.91897,31454.41333,29950.11685,1,7572.363465,11400.49552
422.0967,4.76,18150.4133,15578.10064,18528.7271,46131.02181,28838.94919,43250.01866,11917.57048,16180.29436,14974.67827
315.1005,8.38,36162.52958,21568.51024,25541.49298,6487.684266,1,1,16179.86118,1,976.5949437
504.1267,7.3,21943.45587,25492.09088,21940.00449,64382.68842,77877.64158,69547.88407,20323.38927,36793.98434,40148.60799
621.1986,3.98,1,4394.421536,1,1,1,29713.98158,37256.34315,38679.01978,43630.77818
696.2553,4.07,83205.32561,76853.38896,42625.68506,41233.37051,63374.09672,27056.2593,52521.41516,21472.36837,45939.68833
343.0957,8.5,11480.67484,7215.665672,6459.227592,8054.100412,2993.400474,7682.154443,4614.726579,7364.872214,9068.202259
710.2589,6.91,1,1,1,35673.469,48877.01656,45699.88148,13964.19075,21501.08818,17091.35491
587.1823,6.19,35160.73922,50679.85848,44122.03513,39190.14975,70884.63393,39154.54626,1,1,33720.55832
440.0921,4.35,45911.7217,39599.95114,40889.19915,1,1,1,36654.05484,31333.65601,26364.07245
480.1717,5.44,1,1,1,1,1,1,44313.93057,41879.94957,38919.60347
229.1679,9.07,19478.07675,26703.04361,24840.53815,27088.98653,21903.69987,22932.68049,22770.10334,25626.74423,57765.92856
396.1506,4.83,1,1,1,21499.90652,23101.52514,28403.77473,46974.71602,35855.14823,33250.52435
683.0271,5.5,31108.27627,36936.73144,33390.31582,23039.07502,45332.46063,32770.44136,49438.74932,54515.25179,57969.94673
640.1243,3.43,1,1752.479386,6745.886882,8930.428807,6948.589517,68475.46497,1,39917.61343,38406.43473
310.2143,10.76,10603.58265,5317.223207,2782.450034,21805.72659,31118.08549,21487.43217,1,1,3287.261494
154.0138,5.23,1,1,1,9093.628929,10036.66,12569.17111,760.2109817,1,1
472.1935,5.33,14779.56452,13445.95082,9375.903771,47581.60138,68334.71037,23798.94347,19612.50325,29844.10648,29868.56496
354.1096,4.95,17174.97046,14036.271,22353.31305,29744.01991,38572.3059,36246.44994,5315.086088,11271.94673,12593.21237
194.0575,4.84,35647.64034,34238.01179,32296.88767,50226.12529,123486.2793,44021.59521,16023.62079,14056.49649,12373.06772
475.9297,0.79,49955.62504,38931.42521,46385.0563,57285.39076,64442.98281,62491.40859,41534.3734,36751.39855,29534.61581
620.002,3.75,44978.70677,41662.53536,51103.46235,40610.80005,37774.48703,39126.34063,34837.42356,48876.62862,50352.41124
526.2372,2.18,7473.025929,19292.50466,14272.80496,21737.60749,21725.92273,22415.24734,9492.474346,40075.47188,51429.18773
537.0711,6.31,38940.09597,34958.34237,32591.51877,18483.38354,15587.83351,30359.06742,28521.04579,34949.46526,36293.04681
623.1476,15.68,69047.33543,78022.04378,76321.46747,49706.1362,15903.44934,34847.41064,14919.91945,14297.03115,16751.9493
376.1537,14.95,23356.10961,21776.56658,31000.99804,27176.94189,23405.05166,26252.11636,20245.63967,26273.82515,23886.45347
810.5815,5.74,61840.91345,68586.06408,70823.62587,51610.44322,29944.80219,42137.56445,18928.7872,26775.5305,27790.16621
433.1229,3.34,41986.01243,30725.34796,35772.29501,13090.44269,9528.387237,7631.442471,23394.71108,19418.99748,18130.3217
147.0682,5.1,53878.27412,44546.20627,51723.38976,32459.1993,49409.21777,43043.63798,19595.88375,34572.76464,39630.00646
805.1056,4.13,34896.35254,34829.31379,40809.88293,62723.24466,60788.92212,69666.55773,16780.1416,25085.9728,30032.46111
676.2657,3,1,1,1,47779.65985,41292.30109,42213.86772,39730.43338,60421.51932,65918.6767
810.2766,5.25,1,1,1,51006.20676,58038.53339,39504.11562,9409.658551,26852.07869,17049.66715
1098.3393,3.55,39609.35527,37737.49201,42630.3205,63558.24864,56243.11778,48022.66754,23379.77652,26888.90742,48817.74371
264.121,2.86,24003.3504,20742.88574,33081.07515,28356.17901,52591.18977,52163.31532,23576.25139,40352.67093,34199.75928
1064.3499,6.83,53393.29334,51071.80403,55652.55009,41179.73231,50832.22564,44754.05331,31672.34777,32021.91781,19984.93427
736.4712,12.2,47256.93401,59985.75526,61877.63799,55143.59446,65020.29896,40546.71793,55171.67766,64082.74902,46058.06455
663.3876,4.9,84589.58522,68163.86946,83337.99453,63536.1256,29483.7518,52206.66332,34940.87943,32707.9419,33056.86471
202.12,6.86,56929.59223,43930.2198,49439.57963,40182.03,19098.21421,31022.18262,17067.8401,14730.08866,15656.71052
180.1091,2.94,10061.14032,7635.370805,35844.5019,43709.10716,47720.67625,51559.67165,13353.90491,19843.95531,6847.598676
424.1664,6.16,14258.95231,11632.26258,15118.87998,50604.45425,64653.21421,60548.05204,1,1,13228.91988
166.0267,3.57,33254.08441,26793.8877,27417.60853,9144.390512,5861.752282,10009.39332,27942.49678,10022.49191,8351.632893
145.9689,18.16,1,1,1,1,1,43867.83538,1,1,1
224.0146,2.32,35148.97624,39201.13988,34369.15307,41412.65095,52547.40293,48110.12921,30925.40839,41745.90551,41252.71799
144.006,2.02,1,1,1,1,1,1,49324.59323,51145.73433,38191.04854
678.3763,16.26,7962.590242,13404.38783,13004.34385,55039.1221,41879.63988,52993.34656,23928.49827,49382.90093,14464.134
952.2462,3.04,17346.82788,24057.14924,12492.26954,62263.6588,82825.68491,78618.36871,10200.89978,10930.76828,20046.48608
